"","participant","sound_label","sound_start","sound_end","word","utterance","F1_20","F1_35","F1_50","F1_65","F1_80","F2_20","F2_35","F2_50","F2_65","F2_80","duration","changeF2","changeF1","trajectory","gender","changeF1norm","changeF2norm","traj_norm","child","meanF1","meanF2","FLEECEF1","FLEECEF2","TRAPF1","TRAPF2","u_F1","u_F2","s_f1","s_f2"
"2874","F8","goat",1402.94879549022,1403.1768591167,"NO","no no one more",856.72,883.29,902.55,853.97,634.95,2063.03,1894.32,2056.99,1929.55,1747.34,0.228063626479525,-315.69,-221.77,385.800607827412,"F",-972.404076105095,-1384.21897815583,1691.63585523379,"child",826.296,1938.246,534.680545454545,3301.07163636364,1143.9725,1729.0735,534.680545454545,534.680545454545,737.777863636363,1854.9418939394
"2875","F9","price",12.4328024083196,12.5518496405654,"MIGHT","you might break it",1142.61,1129.6,959.96,851.63,615.65,1725.76,2055.07,2117.43,2462.19,2485.49,0.119047232245796,759.73,-526.96,924.5953247232,"F",-4426.47838222723,6381.75273517817,7766.62596249356,"child",939.89,2169.188,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2876","F9","face",12.7739950088563,12.8614196319553,"BREAK","you might break it",635.04,604.82,533.39,504.08,513.16,2459.9,2626.93,2681.94,2750.48,2715.37,0.0874246230990909,255.47,-121.88,283.054156125643,"F",-1394.11524670636,2922.17445090314,3237.69375367872,"child",558.098,2646.924,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2877","F9","goat",23.631183151382,23.8016902989484,"HELLO","hello",788.63,811.93,758.92,842.22,841.91,1636.19,1431.24,1346.69,1385.5,1256.94,0.17050714756639,-379.25,53.28,382.974308407235,"F",312.479569099908,-2224.24693282921,2246.08946823251,"child",808.722,1411.312,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2878","F9","goat",40.0484248049502,40.1983866880085,"HELLO","hello",700.71,759.26,768.88,784.15,652.34,2114.68,2182.67,1907.2,2023.6,1781.772,0.14996188305831,-332.908,-48.37,336.403616752258,"F",-322.548630448927,-2219.95078489748,2243.26081996085,"child",733.068,2001.9844,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2879","F9","price",46.0904408038445,46.1811240188383,"LIKE","cos it sounds like it's not",831.68,851.92,873.89,877.54,858.13,2266.12,2329.62,2368.21,2394.34,2488.75,0.090683214993831,222.63,26.45,224.195716729825,"F",291.67470520095,2455.02985326607,2472.29563646455,"child",858.632,2369.408,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2880","F9","goat",54.1226552251119,54.400930439322,"ROSIE","mister Rosie",819.92,711.87,516.23,380.96,351.71,1689.95,2206.93,1592.51,1205.34,1275.09,0.278275214210097,-414.86,-468.21,625.563285127892,"F",-1682.54295061472,-1490.8262713142,2248.00216901673,"child",556.138,1593.964,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2881","F9","price",68.4924764700401,68.5485799774455,"LIKE","like the last time I felt",503.18,553.32,600.21,572.52,588.53,1897.53,2182.78,2405.03,2551.96,2673.71,0.056103507405453,776.18,85.35,780.858511447497,"F",1521.2952620446,13834.7856648363,13918.1763771796,"child",563.552,2342.202,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2882","F9","price",69.1682529285368,69.213518767156,"TIME","like the last time I felt",818.99,830.53,784.7,720.06,646.94,1650.15,1636.6,1517.46,1404.16,1305.47,0.0452658386192155,-344.68,-172.05,385.234350623098,"F",-3800.87954290024,-7614.57228042346,8510.48743101304,"child",760.244,1502.768,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2883","F9","price",69.3078307529909,69.385276285953,"I","like the last time I felt",743.2,799.4,786.09,771.38,699.1,1559.77,1721.26,1676.38,2022.39,2146.09,0.0774455329621304,586.32,-44.1,587.976149516288,"F",-569.43245547247,7570.74007466255,7592.12477501832,"child",759.834,1825.178,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2884","F9","face",71.2015692943844,71.3153276576903,"SAME","it's for the same reason because I'm helping you",654.22,614.1,532.91,489.93,478.22,2533.13,2656.37,2667,2660.44,2312.6,0.113758363305877,-220.53,-176,282.151521172579,"F",-1547.13899607333,-1938.58274320484,2480.27057504266,"child",553.876,2565.908,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2885","F9","lot",90.0764143035491,90.2060650281618,"NOT","why we not going in poppy class",842,925.45,1003.29,911.63,686.78,1341.97,1368.93,1354.14,1390.61,1438.45,0.129650724612674,96.48,-155.22,182.761152327293,"F",-1197.21660224972,744.153187637245,1409.64235158179,"child",873.83,1378.82,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2886","F9","face",106.63757925892,106.742736205593,"MAYBE","maybe she's in foxglove",710.54,689.41,657.19,611.04,626.12,2355.2,2426.87,2484.19,2546.48,2400.11,0.105156946673802,44.9100000000003,-84.42,95.6224058471654,"F",-802.800030528385,427.075922423952,909.330375897915,"child",658.86,2442.57,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2887","F9","lot",107.846873162168,107.907764656424,"FOXGLOVE","maybe she's in foxglove",663.65,770.6,822.62,712.23,693.55,1325.24,1394.33,1388.97,1361.11,1394.27,0.0608914942562677,69.03,29.9,75.2273281460933,"F",491.037383220766,1133.65587169664,1235.43245349657,"child",732.53,1372.784,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2888","F9","trap",119.218158786995,119.35350499264,"HAVE","you ha- you have -- both of u- --",1129.57,1051.9,913.38,702.8,607.79,2086.21,2070.6,2008.07,1914.82,1868.1,0.135346205645263,-218.11,-521.78,565.531909356139,"F",-3855.15055640026,-1611.49696779574,4178.40978001537,"child",881.088,1989.56,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2889","F9","goat",119.759238302982,119.874738632295,"BOTH","you ha- you have -- both of u- --",654.99,646.39,618.62,588.15,592.29,2234.13,2249.2,2308.98,2298.82,2264.77,0.115500329313363,30.6399999999999,-62.7,69.7860989022885,"F",-542.855595068384,265.2806289138,604.206925791115,"child",620.088,2271.18,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2890","F9","fleece",122.029897959184,122.148344305464,"SHEETS","me and Abdullahi had sheets and we had to",538.93,598.81,683.33,666.71,663.08,3169.96,3232.56,3168.03,3083.21,3003.38,0.118446346280436,-166.58,124.15,207.754949158859,"F",1048.15390173421,-1406.37516674091,1754.00048784092,"child",630.172,3131.428,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2891","F9","face",123.881603079874,124.004959299959,"MAKE","make sure we had",639.81,662.73,561.77,566.78,514.79,2212.95,2409.82,2282.7,2347.85,2519.02,0.123356220085057,306.07,-125.02,330.618882249638,"F",-1013.48760454719,2481.18821887504,2680.19628050915,"child",589.176,2354.468,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2892","F9","trap",124.787829092676,124.918737631416,"HAD","make sure we had",1253.63,1210.9,1144.7,988.25,933.18,2218.87,2223.4,2254.27,2357.83,2511.72,0.130908538740158,292.85,-320.45,434.107503966471,"F",-2447.89226954909,2237.05804692604,3316.11297585512,"child",1106.132,2313.218,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2893","F9","foot",126.96335741653,127.016364087302,"LOOK","we needed to look for differences but I don't remember how much differences I think it was five or six",536.42,533.71,535.69,529.58,528.99,2003.62,1960.52,1890.1,1801.52,1742.77,0.0530066707717651,-260.85,-7.42999999999995,260.955795873554,"F",-140.171036811421,-4921.07872843329,4923.07462578005,"child",532.878,1879.706,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2894","F9","goat",128.835078594545,128.945261034646,"DON'T","we needed to look for differences but I don't remember how much differences I think it was five or six",631.79,640.11,623.01,595.62,601.33,1981.18,1761.8,1937.29,1926.66,1885.12,0.110182440101823,-96.0600000000002,-30.4599999999999,100.773683072517,"F",-276.450584792376,-871.826762152192,914.607472655252,"child",618.372,1898.41,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2895","F9","price",131.686105114222,131.975111945161,"FIVE","we needed to look for differences but I don't remember how much differences I think it was five or six",1125.82,1093.94,943.65,742.16,540.49,1644.08,1714.67,2111.51,2473.2,2848.43,0.289006830939201,1204.35,-585.33,1339.05568644474,"F",-2025.31545049583,4167.20254011353,4633.30116486569,"child",889.212,2158.378,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2896","F9","goat",195.358132315989,195.462270944414,"SO","it feels so comfortable wearing this",613.63,578.97,561.61,565.15,558.05,2067.33,1997.76,2144.59,2008.42,1965.37,0.104138628424352,-101.96,-55.58,116.124837997734,"F",-533.711657633116,-979.079536025053,1115.09859266189,"child",575.482,2036.694,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2897","F9","goat",215.601287425662,215.760470041124,"ROSIE","miss Rosie I thought you would -- wouldn't",725.04,716.01,604.59,583.4,570.78,2007.4,2056.96,2005.17,2047.26,2284.78,0.159182615461702,277.38,-154.26,317.389054631693,"F",-969.075671690503,1742.52696624862,1993.86756971621,"child",639.964,2080.314,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2898","F9","trap",260.283400102301,260.392486175757,"HAVE","do you have a",1201.1,1150.83,1006.25,926.75,691.67,1825.01,1763.92,1710.27,1683.39,1730.19,0.109086073456183,-94.8199999999999,-509.43,518.179271391668,"F",-4669.98200466556,-869.221863028066,4750.18721431757,"child",995.32,1742.556,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2899","F9","face",260.629279894849,260.760506260475,"A","do you have a",785.37,807.22,737.38,548.82,522.24,2188.11,2453.78,2724.32,3420.09,3057.68,0.131226365626389,869.57,-263.13,908.509428569676,"F",-2005.16107219757,6626.48847927199,6923.22327325797,"child",680.206,2768.796,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2900","F9","face",261.223888986001,261.446312637731,"CAKE","cake under your table if you have a table",702.57,633.09,551.5,504.32,707.71,2805.46,2937.93,3104.95,3318.58,3337.02,0.222423651729912,531.56,5.13999999999999,531.584850423712,"F",23.1090531965614,2389.85375820316,2389.96548383808,"child",619.838,3100.788,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2901","F9","face",262.759358014641,262.908536964455,"TABLE","cake under your table if you have a table",643.47,647.75,656.74,565.14,510.75,2244.17,2426.43,2893.01,3079.34,3214.05,0.149178949813688,969.88,-132.72,978.918695704603,"F",-889.669756797163,6501.45346385196,6562.0430826681,"child",604.77,2771.4,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2902","F9","trap",263.505005935708,263.598498435187,"HAVE","cake under your table if you have a table",1216.04,1183.57,1096.59,953.31,909.98,1974.46,1890.86,1857.05,1800.81,1737.6,0.0934924994790549,-236.86,-306.06,387.008246940553,"F",-3273.63159296609,-2533.46526533996,4139.45770085283,"child",1071.898,1852.156,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2903","F9","face",263.969052287582,264.073616307634,"TABLE","cake under your table if you have a table",579.43,548.78,508.52,491.93,473.14,2982.8,2985.23,3033.15,3018.14,3125.02,0.104564020052464,142.22,-106.29,177.550253449551,"F",-1016.50644214587,1360.12368239709,1698.00523507481,"child",520.36,3028.868,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2904","F9","fleece",268.600710005555,268.749920823885,"CHEESE","d'you have a ball and cheese on your table",477.96,564.26,547.83,583.26,446.71,3360.41,3339.3,3158.95,3321.37,3624.61,0.149210818330005,264.2,-31.25,266.041730749144,"F",-209.43521622464,1770.64909204959,1782.99223693518,"child",524.004,3360.928,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2905","F9","face",269.345828931027,269.47738626945,"TABLE","d'you have a ball and cheese on your table",515.98,464.27,449.77,436.81,440.48,2499.83,2548.5,2663.51,2560.45,2448.33,0.131557338422851,-51.5,-75.5,91.3920127801111,"F",-573.894249496963,-391.464289391968,694.693385224618,"child",461.462,2544.124,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2906","F9","trap",278.360041103267,278.465575053083,"HAT","yes wearing a hat",1325.37,1319.81,1257.65,1234.5,1221.04,1964.04,1997.65,1978.54,1982.68,2036.66,0.105533949816049,72.6200000000001,-104.33,127.115747647567,"F",-988.591824544163,688.11979582476,1204.50099583249,"child",1271.674,1991.914,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2907","F9","price",282.16083596422,282.29876266062,"I","yes I can see lion but my lion is wearing a hat maybe one's not",1076.92,1072.09,1076.7,830.24,583.99,1907.6,1898.88,2057.36,2095.16,2662.58,0.137926696399802,754.98,-492.93,901.651143902119,"F",-3573.85490167303,5473.77715632058,6537.17639468825,"child",927.988,2124.316,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2908","F9","price",282.907633436405,283.11563196293,"LION","yes I can see lion but my lion is wearing a hat maybe one's not",1104.1,1100.95,1068.48,1052.94,738.15,1664.05,1672.85,1808.67,1899.63,2540.53,0.207998526525273,876.48,-365.95,949.808713847162,"F",-1759.38746352386,4213.87600499902,4566.42039592408,"child",1012.924,1917.146,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2909","F9","price",283.568913295598,283.805022402535,"MY","yes I can see lion but my lion is wearing a hat maybe one's not",1058.68,1124.63,1099.02,915.72,862.01,1598.5,1718.68,1968.85,2240.14,2496.61,0.236109106937192,898.11,-196.67,919.39146232712,"F",-832.962364523774,3803.79228760079,3893.92630489128,"child",1012.012,2004.556,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2910","F9","price",283.870905114503,284.079143002162,"LION","yes I can see lion but my lion is wearing a hat maybe one's not",1007.49,1084.12,1044.55,902.94,614.08,1822.11,1843.67,2016.15,2667.69,2732.92,0.208237887658754,910.81,-393.41,992.14227014073,"F",-1889.23353201072,4373.89185147985,4764.46568535398,"child",930.636,2216.508,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2911","F9","trap",285.023345896917,285.109048716261,"HAT","yes I can see lion but my lion is wearing a hat maybe one's not",1096.79,1087.71,1112.51,1084.1,1069.27,1785.29,1850.78,1851.1,1844.28,1852.36,0.0857028193433962,67.0699999999999,-27.52,72.4964502579264,"F",-321.109622890376,782.588023519531,845.905080058636,"child",1090.076,1836.762,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2912","F9","face",285.448872058627,285.553565303516,"MAYBE","yes I can see lion but my lion is wearing a hat maybe one's not",556.19,565.05,511.96,503.11,501.3,2605.27,2971.57,3012.31,3100.18,3077.35,0.104693244888665,472.08,-54.89,475.260390207305,"F",-524.293616635651,4509.17344764726,4539.55162735395,"child",527.522,2953.336,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2913","F9","price",292.84925329638,292.927372686349,"I","I mean two sheep",1113.46,1124.4,1152.21,840.13,615.33,1918.33,1915.4,2126.35,2163.84,2097.92,0.0781193899684922,179.59,-498.13,529.514933689315,"F",-6376.52188785537,2298.91708156495,6778.27788853553,"child",969.106,2044.368,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2914","F9","fleece",293.740270075846,293.912680683599,"SHEEP","I mean two sheep",412.26,402.7,343.79,336.86,318.13,3173.68,3087.8,3163.22,3129.15,3091.29,0.172410607752568,-82.3899999999999,-94.13,125.094240474931,"F",-545.964086705668,-477.870828680335,725.559999501062,"child",362.748,3129.028,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2915","F9","price",299.233268383544,299.437663617171,"MINES","none of mines are wearing a hat can you see",1238.42,1263.12,1217.63,925.69,531.41,1696.86,1861.83,2026.72,2475.92,2741.16,0.20439523362711,1044.3,-707.01,1261.12078331142,"F",-3459.03369395511,5109.21894541424,6170.01072349933,"child",1035.254,2160.498,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
"2916","F9","fleece",300.782901549509,300.975495231585,"SEE","none of mines are wearing a hat can you see",474.75,437.24,456.58,506.09,510.22,2943.66,2925.16,2964.83,2974.08,2965.21,0.192593682076733,21.5500000000002,35.47,41.5032938451879,"F",184.170112007454,111.893597794211,215.496652837512,"child",476.976,2954.588,498.768,2985.61422222222,1115.71742857143,1910.70614285714,498.768,498.768,704.41780952381,1798.36278835979
